Timestep	Duration (ma)	End Time (ma)	Elastic ehmin	Elastic ehmax	Total ehmin	Total ehmax	FS HMin Mode1												FS HMin Mode2												FS HMax Mode1												FS HMax Mode2												uF Porosity: Uniform aperture	MF Porosity: Uniform aperture	uF Porosity: Size-dependent aperture	MF Porosity: Size-dependent aperture	uF Porosity: Dynamic aperture	MF Porosity: Dynamic aperture	uF Porosity: Barton-Bandis aperture	MF Porosity: Barton-Bandis aperture	
							Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed									
293	9.48399812511944E-07	0.143546109700361	-0.000209211097003608	0.00122625	-0.00143546109700361	0	NotActivated	0	0.00134662983763794	0	0.00405843474476998	0	0.000222222222222222	0	0	0	0	0.504364830150775	Growing	124832.503893588	0.00103059067393131	0.00124248522330183	0.00213384160806829	0.00578159895392492	0.000215626174571752	0.000980552817932757	0	0.0367966858715	0.0866913449047708	0.19140541490197	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40236618891249E-05	6.17440153881354E-05	2.74743464407068E-07	5.81923635439504E-06	0	0	5.57247611162174E-06	3.25210430903618E-05	
294	9.55652737872037E-07	0.143547065353099	-0.000209220653530987	0.00122625	-0.00143547065353099	0	NotActivated	0	0.00134213349188962	0	0.00404488378570203	0	0.000222222222222222	0	0	0	0	0.502674250967848	Growing	124914.972086192	0.00102605419342548	0.0012468975651754	0.00212296735038387	0.00581623053502351	0.000212537162385739	0.00098481802428636	0	0.036487269541626	0.0874213895610215	0.18934899667561	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4028765071298E-05	6.19543295513237E-05	2.75114768066982E-07	5.83905799729559E-06	0	0	5.57657482123129E-06	3.26318715429625E-05	
295	9.63124977643372E-07	0.143548028478076	-0.000209230284780763	0.00122625	-0.00143548028478076	0	NotActivated	0	0.00133763769931043	0	0.00403133449375951	0	0.000222222222222222	0	0	0	0	0.500983966250586	Growing	124998.085096817	0.00102151512346642	0.00125131755502365	0.00211209250261065	0.00585118107827179	0.000209445733890479	0.000989085504596004	0	0.0361730211116034	0.0881562145690412	0.187300329014149	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40340282730643E-05	6.21646178403223E-05	2.75492348499801E-07	5.8588772016112E-06	0	0	5.58075769906744E-06	3.27426871635505E-05	
296	9.70824965307157E-07	0.143548999303042	-0.000209239993030416	0.00122625	-0.00143548999303042	0	NotActivated	0	0.00133314247481592	0	0.00401778691389447	0	0.000222222222222222	0	0	0	0	0.499293982796415	Growing	125081.862579006	0.00101697328092304	0.00125574545922924	0.00210121653905323	0.005886459298319	0.000206352056228009	0.000993355226944704	0	0.0358539007758512	0.088895858339077	0.18525945743353	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40394556113767E-05	6.23748795574641E-05	2.75876369624435E-07	5.87869390158832E-06	0	0	5.58502691098905E-06	3.28534896019768E-05	
297	9.78761592428065E-07	0.143549978064634	-0.000209249780646341	0.00122625	-0.00143549978064634	0	NotActivated	0	0.00132864783392065	0	0.00400424109286423	0	0.000222222222222222	0	0	0	0	0.497604307620966	Growing	125166.324953588	0.00101242847513621	0.00126018155587389	0.00209033891476033	0.00592207427744172	0.000203256300806186	0.000997627159813122	0	0.0355298681618412	0.0896403597922869	0.183226427998844	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40450513782765E-05	6.25851139770641E-05	2.76267002294937E-07	5.89850802883273E-06	0	0	5.58938471497521E-06	3.29642784940188E-05	
298	9.86944239606872E-07	0.143550965008874	-0.000209259650088737	0.00122625	-0.00143550965008874	0	NotActivated	0	0.00132415379276993	0	0.00399069707932706	0	0.000222222222222222	0	0	0	0	0.495914947970077	Growing	125251.493450905	0.00100788050748404	0.0012646261354146	0.00207945906440761	0.0059580354862792	0.000200158643528711	0.00100190127211699	0	0.0352008823309637	0.0903897583569052	0.181201287337125	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40508200507503E-05	6.27953203439345E-05	2.76664424690712E-07	5.91831951216967E-06	0	0	5.59383346631201E-06	3.30750534606351E-05	
299	9.95382809957812E-07	0.143551960391684	-0.000209269603916836	0.00122625	-0.00143551960391684	0	NotActivated	0	0.0013196603681736	0	0.00397715492394403	0	0.000222222222222222	0	0	0	0	0.494225911332597	Growing	125337.390155882	0.00100332917091671	0.00126907950140835	0.00206857640110395	0.00599435280603435	0.000197059265040562	0.00100617753324719	0	0.0348669017810977	0.0911440939625084	0.179184082650709	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40567663012845E-05	6.30054978718031E-05	2.77068822734295E-07	5.93812827749472E-06	0	0	5.59837562314663E-06	3.31858141071715E-05	
300	1.00408776535551E-06	0.143552964479449	-0.00020927964479449	0.00122625	-0.00143552964479449	0	NotActivated	0	0.00131516757764215	0	0.0039636146794877	0	0.000222222222222222	0	0	0	0	0.49253720545404	Growing	125424.038056258	0.000998774249458065	0.00127354197128953	0.00205769031511475	0.00603103655226532	0.000193958350990108	0.00101045591311276	0	0.034527884451139	0.091903407032115	0.17717486173119	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40628950091772E-05	6.3215645741627E-05	2.77480390539058E-07	5.95793424761491E-06	0	0	5.60301375243985E-06	3.32965600225142E-05	
301	1.01307016571792E-06	0.143553977549615	-0.000209289775496147	0.00122625	-0.00143553977549615	0	NotActivated	0	0.0013106754394251	0	0.00395007640095797	0	0.000222222222222222	0	0	0	0	0.490848838351151	Growing	125511.461094184	0.000994215517671295	0.00127801387720465	0.00204680017249538	0.00606809750040432	0.000190856092309336	0.00101473638218695	0	0.034183787727776	0.0926677384718128	0.175173672974006	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40692112726722E-05	6.34257630997944E-05	2.77899330889429E-07	5.97773734207922E-06	0	0	5.60775053635135E-06	3.34072907781878E-05	
302	1.02234171162021E-06	0.143554999891326	-0.000209299998913263	0.00122625	-0.00143554999891326	0	NotActivated	0	0.00130618397255207	0	0.00393654014570578	0	0.000222222222222222	0	0	0	0	0.489160818327465	Growing	125599.684221517	0.00098965274008556	0.00128249556690926	0.00203590531362705	0.00610554691315455	0.000187752685513708	0.00101901891155661	0	0.0338345684548412	0.0934371296575687	0.173180565393703	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4075720421987E-05	6.3635849056205E-05	2.78325855756436E-07	5.99753747699768E-06	0	0	5.61258877909567E-06	3.35180059273917E-05	
303	1.03191479057175E-06	0.143556031806117	-0.000209310318061169	0.00122625	-0.00143556031806117	0	NotActivated	0	0.00130169319687662	0	0.00392300597356519	0	0.000222222222222222	0	0	0	0	0.487473153989941	Growing	125688.733459098	0.000985085670580085	0.0012869874047329	0.00202500505164681	0.00614339656993112	0.000184648333023385	0.00102330347297517	0	0.0334801829456121	0.0942116224188265	0.171195588639937	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40824280333149E-05	6.38459026822193E-05	2.78760186851725E-07	6.01733456484807E-06	0	0	5.61753141431041E-06	3.36287050039716E-05	
304	1.04180252732411E-06	0.143557073608644	-0.000209320736086442	0.00122625	-0.00143557073608644	0	NotActivated	0	0.00129720313312308	0	0.00390947394699465	0	0.000222222222222222	0	0	0	0	0.485785854266736	Growing	125778.635960367	0.000980514051721996	0.00129148977261793	0.00201409867076242	0.00618165879852935	0.000181543243507659	0.00102759003891942	0	0.0331205869984812	0.0949912590184538	0.169218793014238	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40893399438865E-05	6.40559230084675E-05	2.79202556223479E-07	6.03712851426945E-06	0	0	5.62258151298272E-06	3.37393875213199E-05	
305	1.05201883861592E-06	0.143558125627483	-0.000209331256274828	0.00122625	-0.00143558125627483	0	NotActivated	0	0.00129271380293668	0	0.00389594413122793	0	0.000222222222222222	0	0	0	0	0.484098928426236	Growing	125869.42007971	0.000975937614053727	0.00129600307123934	0.00200318542444188	0.00622034650922256	0.00017843763225468	0.0010318785826505	0	0.0327557359164827	0.0957760821285285	0.167250229487624	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40964622681895E-05	6.42659090225056E-05	2.79653206898054E-07	6.05691922984121E-06	0	0	5.62774229198475E-06	3.38500529712009E-05	
306	1.06257849281568E-06	0.143559188205976	-0.000209341882059756	0.00122625	-0.00143559188205976	0	NotActivated	0	0.0012882252289372	0	0.00388241659443584	0	0.000222222222222222	0	0	0	0	0.48241238609743	Growing	125961.115445955	0.000971356075325393	0.00130052772121278	0.00199226453346651	0.00625947323151327	0.000175331721568734	0.00103616907827925	0	0.0323855845312152	0.0965661348013969	0.165289949719099	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41038014154511E-05	6.4475859666306E-05	2.80112393571547E-07	6.0767066118466E-06	0	0	5.63301712327433E-06	3.3960700822492E-05	
307	1.07349717497095E-06	0.143560261703151	-0.000209352617031506	0.00122625	-0.00143560261703151	0	NotActivated	0	0.00128373743477637	0	0.00386889140789934	0	0.000222222222222222	0	0	0	0	0.480726237291742	Growing	126053.753041471	0.00096676913966704	0.00130506416439937	0.00198133518383524	0.00629905315378562	0.000172225741197594	0.00104046150083648	0	0.0320100872317911	0.0973614604353512	0.163338006075126	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41113641085034E-05	6.46857738335712E-05	2.80580383355944E-07	6.09649055601954E-06	0	0	5.63840954382301E-06	3.40713305198372E-05	
308	1.08479155783462E-06	0.143561346494709	-0.000209363464947084	0.00122625	-0.00143561346494709	0	NotActivated	0	0.0012792504451995	0	0.0038553686461951	0	0.000222222222222222	0	0	0	0	0.479040492426438	Growing	126147.365287407	0.000962176496695156	0.00130961286531639	0.00197039652450627	0.00633910116613365	0.00016911992879271	0.00104475582634835	0	0.0316291979995153	0.0981621027341905	0.16139445165012	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41191574041608E-05	6.48956503668529E-05	2.81057456585041E-07	6.1162709532731E-06	0	0	5.64392326634051E-06	3.41819414822037E-05	
309	1.09647937951042E-06	0.143562442974088	-0.00020937442974088	0.00122625	-0.00143562442974088	0	NotActivated	0	0.00127476428611148	0	0.00384184838739456	0	0.000222222222222222	0	0	0	0	0.477355162349747	Growing	126241.986135619	0.000957577820547183	0.00131417431266429	0.00195944766496127	0.00637963290667088	0.000166014530405318	0.00104905203191739	0	0.0312428704491071	0.0989681056598204	0.159459340288063	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41271887152567E-05	6.51054880544638E-05	2.81543907685848E-07	6.13604768940844E-06	0	0	5.64956219087222E-06	3.42925331013339E-05	
310	1.10857952843447E-06	0.143563551553617	-0.000209385515536164	0.00122625	-0.00143563551553616	0	NotActivated	0	0.00127027898464767	0	0.00382833071327751	0	0.000222222222222222	0	0	0	0	0.475670258367827	Growing	126337.651167952	0.000952972768837101	0.00131874902098131	0.00194848767257521	0.00642066481166018	0.000162909801021847	0.00105335009580958	0	0.0308510578773839	0.0997795133769389	0.157532726605312	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41354658344998E-05	6.53152856271614E-05	2.82040046121901E-07	6.15582064480228E-06	0	0	5.65533041735485E-06	3.44031047400849E-05	
311	1.12111213649912E-06	0.143564672665753	-0.000209396726657529	0.00122625	-0.00143564672665753	0	NotActivated	0	0.00126579456925006	0	0.00381481570956158	0	0.000222222222222222	0	0	0	0	0.473985792273745	Growing	126434.39770353	0.000948360981524384	0.00132333753243857	0.00193751556977328	0.00646221416984198	0.000159806005142411	0.00105764999754804	0	0.0304537133204629	0.100596370188712	0.155614666014697	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41439969603317E-05	6.55250417545877E-05	2.82546197415553E-07	6.17558969407131E-06	0	0	5.66123225922532E-06	3.45136557306454E-05	
312	1.1340986812256E-06	0.143565806764434	-0.000209408067644341	0.00122625	-0.00143565806764434	0	NotActivated	0	0.00126131106974906	0	0.00380130346614884	0	0.000222222222222222	0	0	0	0	0.47230177637863	Growing	126532.26491488	0.000943742079687739	0.00132794041878982	0.00192653033095441	0.00650429918138199	0.000156703417406565	0.00106195171801375	0	0.0300507896206828	0.101418720462198	0.153705214751011	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41527907249859E-05	6.57347550414406E-05	2.83062704257199E-07	6.19535470571143E-06	0	0	5.66727225818858E-06	3.46241853726195E-05	
313	1.14756209801352E-06	0.143566954326532	-0.000209419543265321	0.00122625	-0.00143566954326532	0	NotActivated	0	0.00125682851745153	0	0.00378779407739103	0	0.000222222222222222	0	0	0	0	0.470618223545195	Growing	126631.293953748	0.000939115664194063	0.0013325582834919	0.00191553087915828	0.00654693902190905	0.000153602323270956	0.0010662552395541	0	0.0296422395046236	0.102246608542093	0.15180442989799	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41618562249725E-05	6.59444240233583E-05	2.83589927710277E-07	6.21511554170978E-06	0	0	5.67345520026264E-06	3.47346929309668E-05	
314	1.16152690361262E-06	0.143568115853436	-0.000209431158534357	0.00122625	-0.00143568115853436	0	NotActivated	0	0.00125234694523553	0	0.00377428764237506	0	0.000222222222222222	0	0	0	0	0.468935147223822	Growing	126731.528087556	0.000934481314251943	0.00133719176401345	0.00190451608245053	0.00659015391216931	0.000150503019744072	0.00107056054609976	0	0.0292280156738028	0.103080078651173	0.149912369416918	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41712030542408E-05	6.6154047162488E-05	2.84128248521949E-07	6.23487205712715E-06	0	0	5.67978613323314E-06	3.48451776337865E-05	
315	1.17601933212708E-06	0.143569291872768	-0.000209442918727679	0.00122625	-0.00143569291872768	0	NotActivated	0	0.00124786638765227	0	0.00376078426523043	0	0.000222222222222222	0	0	0	0	0.46725256149144	Growing	126833.012847599	0.000929838585837753	0.00134184153435223	0.00189348474999757	0.00663396519388632	0.000147405816183813	0.00107486762329071	0	0.0288080709098541	0.103919174775576	0.148029092176968	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41808413403005E-05	6.63636228427149E-05	2.84678068550563E-07	6.25462409964831E-06	0	0	5.68627038566558E-06	3.49556386699313E-05	
316	1.19106748502321E-06	0.143570482940253	-0.000209454829402529	0.00122625	-0.00143570482940253	0	NotActivated	0	0.00124338688103611	0	0.00374728405546058	0	0.000222222222222222	0	0	0	0	0.465570481093427	Growing	126935.796190194	0.000925187009980982	0.00134650830778318	0.00188243562779929	0.00667839541248842	0.000144311035164332	0.00107917645861221	0	0.0283823581962654	0.104763940532772	0.146154657987429	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41907817836175E-05	6.65731493645187E-05	2.85239812322337E-07	6.27437150909724E-06	0	0	5.69291358764153E-06	3.50660751864376E-05	
317	1.2067014968164E-06	0.14357168964175	-0.000209466896417497	0.00122625	-0.0014357168964175	0	NotActivated	0	0.00123890846362308	0	0.00373378712830018	0	0.000222222222222222	0	0	0	0	0.463888921488816	Growing	127039.928672121	0.000920526090893795	0.00135119283986263	0.00187136739404416	0.00672346840744674	0.000141219013419298	0.00108348704154159	0	0.0279508308590606	0.105614419019799	0.144289127631958	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.42010357006389E-05	6.67826249394298E-05	2.85813928731258E-07	6.29411411691465E-06	0	0	5.69972169340573E-06	3.51764862857557E-05	
318	1.22295371832619E-06	0.143572912595468	-0.00020947912595468	0.00122625	-0.00143572912595468	0	NotActivated	0	0.00123443117567881	0	0.00372029360510063	0	0.000222222222222222	0	0	0	0	0.462207898899067	Growing	127145.463641878	0.000915855303927992	0.0013558959317171	0.00186027865404698	0.00676920941106038	0.000138130102869609	0.00108779936370699	0	0.0275134427291686	0.106470652638921	0.142432562905025	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.42116150708473E-05	6.69920476840449E-05	2.86400892897935E-07	6.31385174559398E-06	0	0	5.70670100613457E-06	3.52868710227624E-05	
319	1.23985891966627E-06	0.143574152454388	-0.000209491524543877	0.00122625	-0.00143574152454388	0	NotActivated	0	0.00122995505963661	0	0.00370680361374624	0	0.000222222222222222	0	0	0	0	0.460527430360745	Growing	127252.457448452	0.000911174093340433	0.00136061843364877	0.00184916793472471	0.00681564515663208	0.000135044671744497	0.00109211341905898	0	0.027070148329638	0.107332682897499	0.14058502665072	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.42225325882948E-05	6.72014156135687E-05	2.87001208205175E-07	6.33358420807265E-06	0	0	5.71385820506312E-06	3.53972284015387E-05	
